file,title_before,title_after,title_changed,desc_before,desc_after,desc_changed
market-reports/2026-08-williamsburg-market-report.html,Williamsburg Real Estate Market Report — August 2026 | Gadura Real Estate,Williamsburg Real Estate Market Report — August 2026,True,"Williamsburg August 2026 real estate market: median $950K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Williamsburg August 2026 real estate market: median $950K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/2026-08-stony-brook-market-report.html,Stony Brook Real Estate Market Report — August 2026 | Gadura Real Estate,Stony Brook Real Estate Market Report — August 2026,True,"Stony Brook August 2026 real estate market: median $580K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Stony Brook August 2026 real estate market: median $580K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/2026-07-flushing-market-report.html,Flushing Real Estate Market Report — July 2026 | Gadura Real Estate,Flushing Real Estate Market Report — July 2026 | Gadura RE,True,"Flushing July 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Flushing July 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/2026-08-bay-ridge-market-report.html,Bay Ridge Real Estate Market Report — August 2026 | Gadura Real Estate,Bay Ridge Real Estate Market Report — August 2026,True,"Bay Ridge August 2026 real estate market: median $950K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Bay Ridge August 2026 real estate market: median $950K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/2026-07-upper-east-side-market-report.html,Upper East Side Real Estate Market Report — July 2026 | Gadura Real Estate,Upper East Side Real Estate Market Report — July 2026,True,"Upper East Side July 2026 real estate market: median $1.45M, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Upper East Side July 2026 real estate market: median $1.45M, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/2026-08-howard-beach-market-report.html,Howard Beach Real Estate Market Report — August 2026 | Gadura Real Estate,Howard Beach Real Estate Market Report — August 2026,True,"Howard Beach August 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Howard Beach August 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/2026-08-flushing-market-report.html,Flushing Real Estate Market Report — August 2026 | Gadura Real Estate,Flushing Real Estate Market Report — August 2026 | Gadura RE,True,"Flushing August 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Flushing August 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/2026-07-manhasset-market-report.html,Manhasset Real Estate Market Report — July 2026 | Gadura Real Estate,Manhasset Real Estate Market Report — July 2026 | Gadura RE,True,"Manhasset July 2026 real estate market: median $720K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Manhasset July 2026 real estate market: median $720K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/2026-07-jamaica-market-report.html,Jamaica Real Estate Market Report — July 2026 | Gadura Real Estate,Jamaica Real Estate Market Report — July 2026 | Gadura RE,True,"Jamaica July 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Jamaica July 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/2026-08-garden-city-market-report.html,Garden City Real Estate Market Report — August 2026 | Gadura Real Estate,Garden City Real Estate Market Report — August 2026,True,"Garden City August 2026 real estate market: median $720K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Garden City August 2026 real estate market: median $720K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
seller-leads/index.html,Sell Your Home in Queens & Long Island | Gadura RE,Sell Your Home in Queens & Long Island | Gadura RE,False,"Expert seller resources for Queens & Long Island homeowners. Whether your home expired, you","Expert seller resources for Queens &amp; Long Island homeowners. Whether your home expired, you",True
seller-leads/sell-home-fast-brooklyn.html,Sell My House Fast in Brooklyn NY | Gadura RE,Sell My House Fast in Brooklyn NY | Gadura RE,False,"Need to sell your Brooklyn home fast? Nitin Gadura's buyer network and cash buyer connections deliver quick, fair Brooklyn home sales.","Need to sell your Brooklyn home fast? Nitin Gadura&#x27;s buyer network and cash buyer connections deliver quick, fair Brooklyn home sales.",True
seller-leads/sell-home-fast-queens.html,Sell My House Fast in Queens NY | Gadura RE,Sell My House Fast in Queens NY | Gadura RE,False,"Need to sell your Queens home fast? Nitin Gadura's buyer network and cash connections deliver quick, fair sales without sacrificing price.","Need to sell your Queens home fast? Nitin Gadura&#x27;s buyer network and cash connections deliver quick, fair sales without sacrificing price.",True
seller-leads/expired-listings-queens.html,Expired Listing Specialist Queens NY | Gadura RE,Expired Listing Specialist Queens NY | Gadura RE,False,Your home didn't sell — let's fix that. Nitin Gadura is Queens NY's expired listing specialist. Contact Nitin Gadura at 718-850-0010 for expert guidance.,Your home didn&#x27;t sell — let&#x27;s fix that. Nitin Gadura is Queens NY&#x27;s expired listing specialist. Contact Nitin Gadura at 718-850-0010 for expert guidance.,True
services/property-management.html,"Property Management Services in Queens, Brooklyn & Long","Property Management Services in Queens, Brooklyn & Long",False,"Property management services in Queens, Brooklyn & Long Island. Nitin Gadura handles tenant screening, rent collection.","Property management services in Queens, Brooklyn &amp; Long Island. Nitin Gadura handles tenant screening, rent collection.",True
services/index.html,Real Estate Services | Gadura RE,Real Estate Services | Gadura RE,False,"Gadura Real Estate offers buying, selling, commercial, and rental services across Queens, Nassau, Suffolk & Brooklyn. Broker/Owner Vinod Gadura.","Gadura Real Estate offers buying, selling, commercial, and rental services across Queens, Nassau, Suffolk &amp; Brooklyn. Broker/Owner Vinod Gadura.",True
services/sell-home-queens-long-island.html,Sell Your Home in Queens & Long Island NY | Gadura RE,Sell Your Home in Queens & Long Island NY | Gadura RE,False,"Sell your Queens or Long Island home fast and for the strongest supportable price with Nitin Gadura, Licensed NYS Real Estate Salesperson. Free home valuation.","Sell your Queens or Long Island home fast and for the strongest supportable price with Nitin Gadura, Licensed NYS Real Estate Salesperson.",True
services/multi-family-homes.html,"Multi-Family Homes in Queens, Brooklyn & Long Island","Multi-Family Homes in Queens, Brooklyn & Long Island",False,"Find multi-family homes in Queens, Brooklyn & Long Island. Two-family, three-family, and four-family properties for owner-occupants and investors.","Find multi-family homes in Queens, Brooklyn &amp; Long Island. Two-family, three-family, and four-family properties for owner-occupants and investors.",True
services/investment-properties.html,"Investment Properties in Queens, Brooklyn & Long Island","Investment Properties in Queens, Brooklyn & Long Island",False,"Find profitable investment properties in Queens, Brooklyn & Long Island. Multi-family, mixed-use & rental income properties.","Find profitable investment properties in Queens, Brooklyn &amp; Long Island. Multi-family, mixed-use &amp; rental income properties.",True
services/luxury-homes.html,"Luxury Homes & Properties in Queens, Brooklyn & Long Island","Luxury Homes & Properties in Queens, Brooklyn & Long Island",False,"Luxury homes and premium properties in Queens, Brooklyn & Long Island. Nitin Gadura offers discreet, expert service for high-end buyers and sellers.","Luxury homes and premium properties in Queens, Brooklyn &amp; Long Island. Nitin Gadura offers discreet, expert service for high-end buyers and sellers.",True
services/new-construction.html,"New Construction Homes in Queens, Brooklyn & Long Island","New Construction Homes in Queens, Brooklyn & Long Island",False,"Find new construction homes in Queens, Brooklyn & Long Island. Nitin Gadura guides buyers through pre-construction, model homes","Find new construction homes in Queens, Brooklyn &amp; Long Island. Nitin Gadura guides buyers through pre-construction, model homes",True
services/first-time-buyers.html,First-Time Home Buyer Services in NYC & Long Island,First-Time Home Buyer Services in NYC & Long Island,False,"First-time home buyer services in Queens, Brooklyn & Long Island. Nitin Gadura guides you through down payment programs, pre-approval","First-time home buyer services in Queens, Brooklyn &amp; Long Island. Nitin Gadura guides you through down payment programs, pre-approval",True
services/commercial-real-estate.html,"Commercial Real Estate in Queens, Brooklyn & Long Island","Commercial Real Estate in Queens, Brooklyn & Long Island",False,"Commercial real estate services in Queens, Brooklyn & Long Island. Nitin Gadura helps you buy, sell, or lease retail, office","Commercial real estate services in Queens, Brooklyn &amp; Long Island. Nitin Gadura helps you buy, sell, or lease retail, office",True
services/landlord-services-queens.html,Landlord Services Queens NY | Rent Out Your Property | Nitin Gadura,Landlord Services Queens NY | Rent Out Your Property | Nitin Gadura,False,"Landlord services in Queens, Brooklyn & Long Island. Nitin Gadura helps landlords find qualified tenants, handle showings, screen… Call (917) 705-0132.","Landlord services in Queens, Brooklyn &amp; Long Island. Nitin Gadura helps landlords find qualified tenants, handle showings, screen… Call (917) 705-0132.",True
gurvinder-singh/index.html,Gurvinder Singh (Gary) | Gadura RE,Gurvinder Singh (Gary) | Gadura RE,False,"Gurvinder Singh (Gary) — Punjabi & Hindi speaking real estate agent in Richmond Hill, New Hyde Park & Woodhaven Queens NY.","Gurvinder Singh (Gary) — Punjabi &amp; Hindi speaking real estate agent in Richmond Hill, New Hyde Park &amp; Woodhaven Queens NY.",True
market-reports/queens/index.html,Queens NY Housing Market Reports — Home Prices by ZIP Code | Gadura Real Estate,Queens NY Housing Market Reports — Home Prices by ZIP Code,True,"Queens housing market reports by ZIP code: Howard Beach 11414, Ozone Park 11416, Richmond Hill 11418. Monthly home prices and trends by Nitin Gadura.","Queens housing market reports by ZIP code: Howard Beach 11414, Ozone Park 11416, Richmond Hill 11418. Monthly home prices and trends by Nitin Gadura.",False
market-reports/queens/whitestone-11357/index.html,Whitestone Housing Market &mdash; 11357 Home Prices &amp; Trends | Gadura Real Estate,Whitestone Housing Market — 11357 Home Prices &amp; Trends,True,"Whitestone, Queens (11357) housing market: est. median home value $760,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.","Whitestone, Queens (11357) housing market: est. median home value $760,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.",False
market-reports/queens/astoria-11105/index.html,Astoria Housing Market &mdash; 11105 Home Prices &amp; Trends | Gadura Real Estate,Astoria Housing Market — 11105 Home Prices &amp; Trends,True,"Astoria, Queens (11105) housing market: est. median home value $695,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.","Astoria, Queens (11105) housing market: est. median home value $695,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.",False
market-reports/queens/astoria-11103/index.html,Astoria Housing Market &mdash; 11103 Home Prices &amp; Trends | Gadura Real Estate,Astoria Housing Market — 11103 Home Prices &amp; Trends,True,"Astoria, Queens (11103) housing market: est. median home value $665,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.","Astoria, Queens (11103) housing market: est. median home value $665,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.",False
market-reports/queens/richmond-hill-11418/index.html,Richmond Hill Housing Market &mdash; 11418 Home Prices &amp; Trends | Gadura Real Estate,Richmond Hill Housing Market — 11418 Home Prices &amp; Trends,True,"Richmond Hill, Queens (11418) housing market hub: est. median home value $759,800. Monthly reports &amp; analysis by Nitin Gadura.","Richmond Hill, Queens (11418) housing market hub: est. median home value $759,800. Monthly reports &amp; analysis by Nitin Gadura.",False
market-reports/queens/fresh-meadows-11365/index.html,Fresh Meadows Housing Market &mdash; 11365 Home Prices &amp; Trends | Gadura Real Estate,Fresh Meadows Housing Market — 11365 Home Prices &amp; Trends,True,"Fresh Meadows, Queens (11365) housing market: est. median home value $680,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.","Fresh Meadows, Queens (11365) housing market: est. median home value $680,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.",False
market-reports/queens/long-island-city-11101/index.html,Long Island City Housing Market &mdash; 11101 Home Prices &amp; Trends | Gadura Real Estate,Long Island City Housing Market — 11101 Home Prices &amp; Trends,True,"Long Island City, Queens (11101) housing market: est. median home value $785,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.","Long Island City, Queens (11101) housing market: est. median home value $785,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.",False
market-reports/queens/flushing-11358/index.html,Flushing Housing Market &mdash; 11358 Home Prices &amp; Trends | Gadura Real Estate,Flushing Housing Market — 11358 Home Prices &amp; Trends,True,"Flushing, Queens (11358) housing market: est. median home value $725,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.","Flushing, Queens (11358) housing market: est. median home value $725,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.",False
market-reports/queens/douglaston-11363/index.html,Douglaston Housing Market &mdash; 11363 Home Prices &amp; Trends | Gadura Real Estate,Douglaston Housing Market — 11363 Home Prices &amp; Trends,True,"Douglaston, Queens (11363) housing market: est. median home value $820,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.","Douglaston, Queens (11363) housing market: est. median home value $820,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.",False
market-reports/queens/bayside-11361/index.html,Bayside Housing Market &mdash; 11361 Home Prices &amp; Trends | Gadura Real Estate,Bayside Housing Market — 11361 Home Prices &amp; Trends,True,"Bayside, Queens (11361) housing market: est. median home value $740,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.","Bayside, Queens (11361) housing market: est. median home value $740,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.",False
market-reports/queens/jamaica-11432/index.html,Jamaica Housing Market &mdash; 11432 Home Prices &amp; Trends | Gadura Real Estate,Jamaica Housing Market — 11432 Home Prices &amp; Trends,True,"Jamaica, Queens (11432) housing market: est. median home value $575,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.","Jamaica, Queens (11432) housing market: est. median home value $575,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.",False
market-reports/queens/ozone-park-11416/index.html,Ozone Park Housing Market &mdash; 11416 Home Prices &amp; Trends | Gadura Real Estate,Ozone Park Housing Market — 11416 Home Prices &amp; Trends,True,"Ozone Park, Queens (11416) housing market: est. median home value $761,200. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.","Ozone Park, Queens (11416) housing market: est. median home value $761,200. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.",False
market-reports/queens/howard-beach-11414/index.html,Howard Beach Housing Market &mdash; 11414 Home Prices &amp; Trends | Gadura Real Estate,Howard Beach Housing Market — 11414 Home Prices &amp; Trends,True,"Howard Beach, Queens (11414) housing market: est. median home value $637,500. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.","Howard Beach, Queens (11414) housing market: est. median home value $637,500. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.",False
market-reports/queens/woodhaven-11421/index.html,Woodhaven Housing Market &mdash; 11421 Home Prices &amp; Trends | Gadura Real Estate,Woodhaven Housing Market — 11421 Home Prices &amp; Trends,True,"Woodhaven, Queens (11421) housing market: est. median home value $610,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.","Woodhaven, Queens (11421) housing market: est. median home value $610,000. Prices, trends &amp; analysis by Nitin Gadura, NYS Lic. RE Salesperson.",False
long-island/nassau/index.html,Nassau County Real Estate Agent | Nitin Gadura,Nassau County Real Estate Agent | Nitin Gadura,False,"Real estate agent serving every Nassau County neighborhood. Nitin Gadura at Gadura Real Estate LLC, NYS-licensed, multilingual, five-star reviewed. (917) 705-0132.","Real estate agent serving every Nassau County neighborhood. Nitin Gadura at Gadura Real Estate LLC, NYS-licensed, multilingual, five-star reviewed.",True
long-island/suffolk/index.html,Suffolk County Real Estate Agent | Nitin Gadura,Suffolk County Real Estate Agent | Nitin Gadura,False,"Real estate agent serving every Suffolk County neighborhood. Nitin Gadura at Gadura Real Estate LLC, NYS-licensed, multilingual, five-star reviewed. (917) 705-0132.","Real estate agent serving every Suffolk County neighborhood. Nitin Gadura at Gadura Real Estate LLC, NYS-licensed, multilingual, five-star reviewed.",True
v2/selling/how-much-is-my-house-worth-queens.html,How Much Is My House Worth in Queens NY? | Gadura RE,How Much Is My House Worth in Queens NY? | Gadura RE,False,"Get an accurate home value estimate for your Queens property. We analyze recent sales, your neighborhood, and your home's condition.","Get an accurate home value estimate for your Queens property. We analyze recent sales, your neighborhood, and your home&#x27;s condition.",True
v2/selling/queens-home-selling-timeline.html,How Long Does It Take to Sell a House in Queens NY?,How Long Does It Take to Sell a House in Queens NY?,False,"From listing to closing, selling a Queens home typically takes 60-90 days. Here's exactly what happens at each stage — and how to speed it up.","From listing to closing, selling a Queens home typically takes 60-90 days. Here&#x27;s exactly what happens at each stage — and how to speed it up.",True
v2/selling/home-selling-costs-queens-ny.html,Home Selling Costs in Queens NY — What You'll Actually Pay,Home Selling Costs in Queens NY — What You'll Actually Pay,False,"Commission, transfer tax, attorney fees, staging — here's exactly what it costs to sell a home in Queens NY. No surprises. Call (718) 850-0010.","Commission, transfer tax, attorney fees, staging — here&#x27;s exactly what it costs to sell a home in Queens NY. No surprises. Call (718) 850-0010.",True
v2/selling/best-time-to-sell-house-queens.html,Best Time to Sell a House in Queens NY | Gadura RE,Best Time to Sell a House in Queens NY | Gadura RE,False,"Spring is peak season, but the data tells a more nuanced story. Here's when to list for maximum price in Queens. Call (718) 850-0010.","Spring is peak season, but the data tells a more nuanced story. Here&#x27;s when to list for maximum price in Queens. Call (718) 850-0010.",True
v2/selling/sell-house-without-realtor-queens.html,Selling Your Queens Home Without a Realtor — What You Need,Selling Your Queens Home Without a Realtor — What You Need,False,"Thinking FSBO in Queens? Here's what it actually costs, what you risk, and what the numbers say. Read before you decide. Call (718) 850-0010.","Thinking FSBO in Queens? Here&#x27;s what it actually costs, what you risk, and what the numbers say. Read before you decide. Call (718) 850-0010.",True
v2/resources/queens-first-time-homebuyer-programs.html,First-Time Homebuyer Programs in Queens NY 2026 | Gadura RE,First-Time Homebuyer Programs in Queens NY 2026 | Gadura RE,False,"NYC HomeFirst provides up to $100,000 in down payment help for Queens buyers. Here's every program available in 2026 — and how sellers benefit too.","NYC HomeFirst provides up to $100,000 in down payment help for Queens buyers. Here&#x27;s every program available in 2026 — and how sellers benefit too.",True
v2/situations/index.html,Your Home Selling Situation | Gadura RE,Your Home Selling Situation | Gadura RE,False,"Every home sale starts with a situation. Inherited home, divorce, pre-foreclosure, relocation, retirement — we've handled them all in Queens.","Every home sale starts with a situation. Inherited home, divorce, pre-foreclosure, relocation, retirement — we&#x27;ve handled them all in Queens.",True
v2/situations/selling-deceased-parent-home-queens.html,Selling a Deceased Parent's Home in Queens NY | Gadura RE,Selling a Deceased Parent's Home in Queens NY | Gadura RE,False,"Lost a parent? We help families sell their loved one's Queens home with care, clarity, and no pressure.","Lost a parent? We help families sell their loved one&#x27;s Queens home with care, clarity, and no pressure.",True
v2/situations/selling-house-as-is-queens.html,Selling a House As-Is in Queens NY | Gadura RE,Selling a House As-Is in Queens NY | Gadura RE,False,Don't want to spend tens of thousands on repairs before selling? We sell Queens homes as-is at full market value. Call (718) 850-0010.,Don&#x27;t want to spend tens of thousands on repairs before selling? We sell Queens homes as-is at full market value. Call (718) 850-0010.,True
v2/situations/inherited-house-queens.html,Selling an Inherited House in Queens NY | Gadura Real Estate,Selling an Inherited House in Queens NY | Gadura Real Estate,False,"Inherited a home in Queens? We've handled dozens of estate sales across Ozone Park, Richmond Hill, Jamaica and more. No pressure. Full market price.","Inherited a home in Queens? We&#x27;ve handled dozens of estate sales across Ozone Park, Richmond Hill, Jamaica and more. No pressure. Full market price.",True
v2/situations/sell-my-house-fast-jamaica-queens.html,Sell My House Fast in Jamaica Queens NY | Gadura Real Estate,Sell My House Fast in Jamaica Queens NY | Gadura Real Estate,False,Selling in Jamaica Queens? We close homes fast at full market value — no cash investor lowballs. Jamaica's market is active and we know it.,Selling in Jamaica Queens? We close homes fast at full market value — no cash investor lowballs. Jamaica&#x27;s market is active and we know it.,True
v2/situations/selling-home-relocating-ny.html,Selling Your Queens Home Before Relocating | Gadura RE,Selling Your Queens Home Before Relocating | Gadura RE,False,Moving out of state or out of country? We sell Queens homes remotely — you don't have to be here. Contact Nitin Gadura at 718-850-0010 for expert guidance.,Moving out of state or out of country? We sell Queens homes remotely — you don&#x27;t have to be here. Contact Nitin Gadura at 718-850-0010 for expert guidance.,True
homes/97-33-89th-street-ozone-park-ny-11416/index.html,"97-33 89th Street, Ozone Park, NY 11416 — For Sale | Gadura Real Estate","97-33 89th Street, Ozone Park, NY 11416 — For Sale",True,"97-33 89th Street, Ozone Park, NY 11416 — multi-family home for sale at $915,000. 4 bed · 3 bath · 1,512 sqft. Contact Nitin Gadura at (917) 705-0132 for a private showing.","97-33 89th Street, Ozone Park, NY 11416 — multi-family home for sale at $915,000. 4 bed · 3 bath · 1,512 sqft.",True
homes/104-16-124th-st-south-richmond-hill-ny-11419/index.html,"104-16 124th St, South Richmond Hill, NY 11419 — For Sale | Gadura Real Estate","104-16 124th St, South Richmond Hill, NY 11419 — For Sale",True,"104-16 124th St, South Richmond Hill, NY 11419 — multi-family home for sale at $1,150,000. 5 bed · 3 bath · 2,100 sqft. Contact Nitin Gadura at (917) 705-0132 for a private showing.","104-16 124th St, South Richmond Hill, NY 11419 — multi-family home for sale at $1,150,000. 5 bed · 3 bath · 2,100 sqft.",True
homes/8716-liberty-avenue-ozone-park-new-york-11417/index.html,"8716 Liberty Avenue, Ozone Park, NY 11417 — For Sale | Gadura Real Estate","8716 Liberty Avenue, Ozone Park, NY 11417 — For Sale",True,"8716 Liberty Avenue, Ozone Park, NY 11417 — single-family home for sale at $1,065,000. Contact Nitin Gadura at (917) 705-0132 for a private showing.","8716 Liberty Avenue, Ozone Park, NY 11417 — single-family home for sale at $1,065,000. Contact Nitin Gadura at (917) 705-0132 for a private showing.",False
homes/86-22-somerset-street-jamaica-estates-ny-11432/index.html,"86-22 Somerset Street, Jamaica Estates, NY 11432 — For Sale | Gadura Real Estate","86-22 Somerset Street, Jamaica Estates, NY 11432 — For Sale",True,"86-22 Somerset Street, Jamaica Estates, NY 11432 — single-family home for sale at $2,488,000. 4 bed · 5.5 bath · 3,842 sqft. Contact Nitin Gadura at (917) 705-0132 for a private showing.","86-22 Somerset Street, Jamaica Estates, NY 11432 — single-family home for sale at $2,488,000. 4 bed · 5.5 bath · 3,842 sqft.",True
homes/10980-141st-street-jamaica-new-york-11435/index.html,"10980 141st Street, Jamaica, New York 11435 | Gadura Real Estate","10980 141st Street, Jamaica, New York 11435 | Gadura RE",True,"10980 141st Street, Jamaica is a Residential Income for sale at $849,000. 5 bed. View photos, full details, and contact Gadura Real Estate.","10980 141st Street, Jamaica is a Residential Income for sale at $849,000. 5 bed. View photos, full details, and contact Gadura Real Estate.",False
homes/142-roosevelt-avenue-freeport-ny-11520/index.html,"142 Roosevelt Avenue, Freeport, NY 11520 — For Sale | Gadura Real Estate","142 Roosevelt Avenue, Freeport, NY 11520 — For Sale",True,"142 Roosevelt Avenue, Freeport, NY 11520 — single-family home for sale at $850,000. 4 bed · 2 bath · 1,580 sqft. Contact Nitin Gadura at (917) 705-0132 for a private showing.","142 Roosevelt Avenue, Freeport, NY 11520 — single-family home for sale at $850,000. 4 bed · 2 bath · 1,580 sqft.",True
homes/25-lisa-drive-dix-hills-new-york-11746/index.html,"25 Lisa Drive, Dix Hills, New York 11746 | Gadura Real Estate","25 Lisa Drive, Dix Hills, New York 11746 | Gadura RE",True,"25 Lisa Drive, Dix Hills is a Residential for sale at $1,499,900. 5 bed. View photos, full details, and contact Gadura Real Estate.","25 Lisa Drive, Dix Hills is a Residential for sale at $1,499,900. 5 bed. View photos, full details, and contact Gadura Real Estate.",False
homes/88-24-170th-street-jamaica-ny-11432/index.html,"88-24 170th Street, Jamaica, NY 11432 — For Sale | Gadura Real Estate","88-24 170th Street, Jamaica, NY 11432 — For Sale | Gadura RE",True,"88-24 170th Street, Jamaica, NY 11432 — single-family home for sale at $1,500,000. 5 bed · 2 bath · 1,668 sqft. Contact Nitin Gadura at (917) 705-0132 for a private showing.","88-24 170th Street, Jamaica, NY 11432 — single-family home for sale at $1,500,000. 5 bed · 2 bath · 1,668 sqft.",True
homes/87-10-talbot-street-jamaica-ny-11435/index.html,"87-10 Talbot Street, Jamaica, NY 11435 — For Sale | Gadura Real Estate","87-10 Talbot Street, Jamaica, NY 11435 — For Sale",True,"87-10 Talbot Street, Jamaica, NY 11435 — multi-family home for sale at $1,225,000. 6 bed · 3 bath · 2,280 sqft. Contact Nitin Gadura at (917) 705-0132 for a private showing.","87-10 Talbot Street, Jamaica, NY 11435 — multi-family home for sale at $1,225,000. 6 bed · 3 bath · 2,280 sqft.",True
homes/95-26-86th-st-ozone-park-ny-11416/index.html,"95-26 86th St, Ozone Park, NY 11416 — For Sale | Gadura Real Estate","95-26 86th St, Ozone Park, NY 11416 — For Sale | Gadura RE",True,"95-26 86th St, Ozone Park, NY 11416 — multi-family home for sale at $1,389,000. 6 bed · 3 bath. Contact Nitin Gadura at (917) 705-0132 for a private showing.","95-26 86th St, Ozone Park, NY 11416 — multi-family home for sale at $1,389,000. 6 bed · 3 bath.",True
homes/93-08-123rd-street-richmond-hill-s-new-york-11419/index.html,"93-08 123rd Street, Richmond Hill S., New York 11419 | Gadura Real Estate","93-08 123rd Street, Richmond Hill S., New York 11419",True,"93-08 123rd Street, Richmond Hill S. is a Residential Income for sale at $950,000. 5 bed. View photos, full details, and contact Gadura Real Estate.","93-08 123rd Street, Richmond Hill S. is a Residential Income for sale at $950,000. 5 bed. View photos, full details, and contact Gadura Real Estate.",False
homes/82-15-91st-avenue-woodhaven-ny-11421/index.html,"82-15 91st Avenue, Woodhaven, NY 11421 — For Sale | Gadura Real Estate","82-15 91st Avenue, Woodhaven, NY 11421 — For Sale",True,"82-15 91st Avenue, Woodhaven, NY 11421 — single-family home for sale at $1,695,000. 5 bed · 4 bath · 2,000 sqft. Contact Nitin Gadura at (917) 705-0132 for a private showing.","82-15 91st Avenue, Woodhaven, NY 11421 — single-family home for sale at $1,695,000. 5 bed · 4 bath · 2,000 sqft.",True
homes/1125-atlantic-avenue-baldwin-ny-11510/index.html,"1125 Atlantic Avenue, Baldwin, NY 11510 — For Sale | Gadura Real Estate","1125 Atlantic Avenue, Baldwin, NY 11510 — For Sale",True,"1125 Atlantic Avenue, Baldwin, NY 11510 — multi-family home for sale at $1,050,000. 4 bed · 3 bath · 2,100 sqft. Contact Nitin Gadura at (917) 705-0132 for a private showing.","1125 Atlantic Avenue, Baldwin, NY 11510 — multi-family home for sale at $1,050,000. 4 bed · 3 bath · 2,100 sqft.",True
homes/97-42-85th-st-ozone-park-ny-11416/index.html,"97-42 85th St, Ozone Park, NY 11416 — For Sale | Gadura Real Estate","97-42 85th St, Ozone Park, NY 11416 — For Sale | Gadura RE",True,"97-42 85th St, Ozone Park, NY 11416 — single-family home for sale at $785,000. 3 bed · 2 bath · 1,630 sqft. Contact Nitin Gadura at (917) 705-0132 for a private showing.","97-42 85th St, Ozone Park, NY 11416 — single-family home for sale at $785,000. 3 bed · 2 bath · 1,630 sqft.",True
